open;close;high;low;value;volume;begin;end
281.68;283.98;284.29;278.54;20938831900.0;74146060;2021-04-07 00:00:00;2021-04-07 23:59:59
284.88;283.89;286.2;282.17;14569845805.9;51289780;2021-04-08 00:00:00;2021-04-08 23:59:59
283.47;281.07;283.79;280.09;11271736294.7;40033420;2021-04-09 00:00:00;2021-04-09 23:59:59
278.2;281.75;285.35;278.0;16143449066.2;57180030;2021-04-12 00:00:00;2021-04-12 23:59:59
282.93;287.95;288.2;281.14;19307788768.4;67973530;2021-04-13 00:00:00;2021-04-13 23:59:59
290.0;287.18;291.58;286.72;17158515624.6;59364940;2021-04-14 00:00:00;2021-04-14 23:59:59
281.5;283.72;285.19;280.87;24900273563.2;88048600;2021-04-15 00:00:00;2021-04-15 23:59:59
285.71;288.5;289.3;284.08;18209910712.5;63499000;2021-04-16 00:00:00;2021-04-16 23:59:59
287.86;287.72;289.25;286.04;14768633036.5;51327720;2021-04-19 00:00:00;2021-04-19 23:59:59
288.9;287.42;290.92;286.59;18231430821.4;63197880;2021-04-20 00:00:00;2021-04-20 23:59:59
288.01;289.25;290.2;287.06;14366094028.1;49792800;2021-04-21 00:00:00;2021-04-21 23:59:59
289.04;292.18;294.67;286.93;21455730263.7;73632070;2021-04-22 00:00:00;2021-04-22 23:59:59
293.1;293.19;294.2;290.78;12479394619.2;42651330;2021-04-23 00:00:00;2021-04-23 23:59:59
294.3;295.27;296.48;293.1;13489611763.3;45760050;2021-04-26 00:00:00;2021-04-26 23:59:59
295.74;298.5;300.25;295.61;18736951208.9;62853160;2021-04-27 00:00:00;2021-04-27 23:59:59
299.0;298.49;299.26;295.89;12086194096.3;40622520;2021-04-28 00:00:00;2021-04-28 23:59:59
301.0;297.1;301.84;294.79;17035466804.4;57082260;2021-04-29 00:00:00;2021-04-29 23:59:59
296.92;297.73;298.1;295.03;10590175090.3;35679650;2021-04-30 00:00:00;2021-04-30 23:59:59
298.7;303.7;304.23;298.2;18254360973.5;60457530;2021-05-04 00:00:00;2021-05-04 23:59:59
304.01;305.99;306.03;302.71;12686338080.0;41715270;2021-05-05 00:00:00;2021-05-05 23:59:59
306.29;314.72;314.98;306.25;19445261780.6;62565270;2021-05-06 00:00:00;2021-05-06 23:59:59
316.0;317.94;319.16;315.48;17932443392.3;56433970;2021-05-07 00:00:00;2021-05-07 23:59:59
318.26;320.19;320.19;314.31;18859902204.9;59248110;2021-05-10 00:00:00;2021-05-10 23:59:59
303.0;307.16;309.48;301.0;24461595534.6;79945470;2021-05-11 00:00:00;2021-05-11 23:59:59
307.39;302.02;309.24;302.0;17117472278.0;56142830;2021-05-12 00:00:00;2021-05-12 23:59:59
302.11;306.74;306.86;299.33;17480492963.7;57721460;2021-05-13 00:00:00;2021-05-13 23:59:59
308.2;304.1;308.24;302.33;8184103496.4;26858430;2021-05-14 00:00:00;2021-05-14 23:59:59
303.5;303.94;305.24;301.01;8602278545.3;28384220;2021-05-17 00:00:00;2021-05-17 23:59:59
305.01;305.78;306.62;303.33;10826259827.2;35496400;2021-05-18 00:00:00;2021-05-18 23:59:59
304.38;297.0;304.88;295.1;21447203504.1;71747950;2021-05-19 00:00:00;2021-05-19 23:59:59
297.94;296.72;298.37;293.0;17309608890.0;58510610;2021-05-20 00:00:00;2021-05-20 23:59:59
296.85;301.23;302.98;294.9;15412865248.4;51415080;2021-05-21 00:00:00;2021-05-21 23:59:59
302.02;300.7;304.75;299.59;9305994897.1;30831530;2021-05-24 00:00:00;2021-05-24 23:59:59
301.77;306.8;307.4;301.57;11446226253.2;37547680;2021-05-25 00:00:00;2021-05-25 23:59:59
307.84;307.01;309.5;305.33;10872171628.4;35358520;2021-05-26 00:00:00;2021-05-26 23:59:59
306.39;312.72;313.9;305.72;22015829895.0;70753690;2021-05-27 00:00:00;2021-05-27 23:59:59
313.3;309.56;314.0;309.06;11019520782.9;35484140;2021-05-28 00:00:00;2021-05-28 23:59:59
309.3;310.79;312.6;308.82;7358441686.8;23683010;2021-05-31 00:00:00;2021-05-31 23:59:59
312.6;311.6;314.17;310.03;11760039651.1;37655890;2021-06-01 00:00:00;2021-06-01 23:59:59
311.6;313.98;314.0;310.61;8442830252.9;27008780;2021-06-02 00:00:00;2021-06-02 23:59:59
314.81;312.41;315.71;309.87;10797490935.7;34546320;2021-06-03 00:00:00;2021-06-03 23:59:59
313.0;310.94;313.0;307.6;11511460400.7;37126650;2021-06-04 00:00:00;2021-06-04 23:59:59
310.03;315.53;316.0;308.57;12604316205.2;40197440;2021-06-07 00:00:00;2021-06-07 23:59:59
315.29;314.83;316.18;312.5;10985227365.0;34944620;2021-06-08 00:00:00;2021-06-08 23:59:59
315.0;314.78;315.9;312.9;7911580970.5;25152290;2021-06-09 00:00:00;2021-06-09 23:59:59
314.87;314.62;316.58;313.76;9205108791.4;29211800;2021-06-10 00:00:00;2021-06-10 23:59:59
314.88;313.0;315.08;312.5;6874717176.9;21924900;2021-06-11 00:00:00;2021-06-11 23:59:59
313.48;314.12;314.87;310.4;7981522587.1;25517710;2021-06-14 00:00:00;2021-06-14 23:59:59
314.14;312.51;315.6;312.4;9338359538.4;29741250;2021-06-15 00:00:00;2021-06-15 23:59:59
312.5;311.61;314.54;311.03;11970095572.4;38253860;2021-06-16 00:00:00;2021-06-16 23:59:59
311.0;313.9;315.42;310.46;13921831113.0;44322800;2021-06-17 00:00:00;2021-06-17 23:59:59
312.9;309.3;313.82;308.13;19369747579.7;62462450;2021-06-18 00:00:00;2021-06-18 23:59:59
308.47;310.4;310.4;306.56;11127233121.1;36129780;2021-06-21 00:00:00;2021-06-21 23:59:59
310.79;309.73;311.17;308.13;7286583759.1;23538080;2021-06-22 00:00:00;2021-06-22 23:59:59
310.45;309.79;312.0;308.69;7704930824.2;24831290;2021-06-23 00:00:00;2021-06-23 23:59:59
309.8;310.0;311.2;308.84;6120601296.5;19725240;2021-06-24 00:00:00;2021-06-24 23:59:59
310.58;311.81;312.5;309.82;7045361825.6;22598640;2021-06-25 00:00:00;2021-06-25 23:59:59
311.77;309.48;312.06;309.13;6037009686.4;19460180;2021-06-28 00:00:00;2021-06-28 23:59:59
308.7;306.1;309.23;303.66;10398990877.1;33944770;2021-06-29 00:00:00;2021-06-29 23:59:59
306.19;306.45;306.91;303.34;9623571888.2;31549580;2021-06-30 00:00:00;2021-06-30 23:59:59
306.0;305.78;307.35;305.0;6115741878.3;19989790;2021-07-01 00:00:00;2021-07-01 23:59:59
305.52;307.39;308.37;304.71;8878528675.3;28908330;2021-07-02 00:00:00;2021-07-02 23:59:59
307.81;307.0;308.11;304.8;5056652727.5;16509700;2021-07-05 00:00:00;2021-07-05 23:59:59
307.32;303.34;307.59;302.37;9947377150.2;32694440;2021-07-06 00:00:00;2021-07-06 23:59:59
303.98;304.06;306.2;302.85;6904870033.4;22676030;2021-07-07 00:00:00;2021-07-07 23:59:59
303.0;302.63;304.3;300.62;9291231244.7;30771300;2021-07-08 00:00:00;2021-07-08 23:59:59
302.7;303.56;304.1;301.22;6221033067.9;20527240;2021-07-09 00:00:00;2021-07-09 23:59:59
303.55;306.23;306.27;301.52;7698399076.0;25302270;2021-07-12 00:00:00;2021-07-12 23:59:59
306.81;303.0;307.22;302.11;6464658959.4;21270580;2021-07-13 00:00:00;2021-07-13 23:59:59
302.7;301.5;303.69;300.74;7237029789.3;23974320;2021-07-14 00:00:00;2021-07-14 23:59:59
301.13;301.72;303.5;299.77;6369475563.9;21111670;2021-07-15 00:00:00;2021-07-15 23:59:59
302.05;298.85;304.78;298.57;10423278055.1;34533280;2021-07-16 00:00:00;2021-07-16 23:59:59
298.0;291.46;298.36;290.03;12140364229.1;41320510;2021-07-19 00:00:00;2021-07-19 23:59:59
292.33;296.1;296.8;292.3;10479634188.6;35594130;2021-07-20 00:00:00;2021-07-20 23:59:59
296.0;294.86;296.94;293.54;5176146679.3;17541560;2021-07-21 00:00:00;2021-07-21 23:59:59
295.77;297.27;298.17;294.43;6033649682.7;20344800;2021-07-22 00:00:00;2021-07-22 23:59:59
297.49;296.38;298.69;295.04;4439946470.0;14967220;2021-07-23 00:00:00;2021-07-23 23:59:59
294.0;303.34;303.68;291.98;10175480067.2;34024050;2021-07-26 00:00:00;2021-07-26 23:59:59
302.66;299.71;304.59;299.38;11625473240.2;38608790;2021-07-27 00:00:00;2021-07-27 23:59:59
300.43;302.9;302.98;300.0;8142734620.6;27009120;2021-07-28 00:00:00;2021-07-28 23:59:59
304.13;303.12;305.27;303.03;8520685080.9;28037210;2021-07-29 00:00:00;2021-07-29 23:59:59
302.48;305.59;306.67;301.12;15157391539.0;49731920;2021-07-30 00:00:00;2021-07-30 23:59:59
306.23;306.51;308.63;306.06;9712485073.5;31593540;2021-08-02 00:00:00;2021-08-02 23:59:59
306.31;309.89;309.89;306.25;10476332321.7;33931370;2021-08-03 00:00:00;2021-08-03 23:59:59
310.26;311.1;312.0;309.25;9619501057.0;30932050;2021-08-04 00:00:00;2021-08-04 23:59:59
311.02;315.82;315.91;310.82;11711056494.3;37329160;2021-08-05 00:00:00;2021-08-05 23:59:59
316.2;319.15;320.0;315.31;17250983207.7;54141450;2021-08-06 00:00:00;2021-08-06 23:59:59
318.59;326.91;328.3;317.62;23364951835.9;72070400;2021-08-09 00:00:00;2021-08-09 23:59:59
328.05;330.11;331.29;326.97;13686731557.3;41541930;2021-08-10 00:00:00;2021-08-10 23:59:59
330.7;329.9;330.98;326.21;11340789530.3;34452160;2021-08-11 00:00:00;2021-08-11 23:59:59
330.0;328.57;330.64;327.3;6906044138.1;21002650;2021-08-12 00:00:00;2021-08-12 23:59:59
328.6;328.68;330.27;327.31;6185311247.9;18816130;2021-08-13 00:00:00;2021-08-13 23:59:59
327.59;329.36;330.52;327.13;7890432812.2;23953750;2021-08-16 00:00:00;2021-08-16 23:59:59
329.0;334.5;335.7;328.55;14178855630.2;42472520;2021-08-17 00:00:00;2021-08-17 23:59:59
336.0;334.9;338.99;333.26;12240538414.4;36356910;2021-08-18 00:00:00;2021-08-18 23:59:59
333.5;332.69;334.0;329.1;15294644907.6;46184030;2021-08-19 00:00:00;2021-08-19 23:59:59
332.02;325.67;333.27;325.17;11920865393.1;36393250;2021-08-20 00:00:00;2021-08-20 23:59:59
327.85;329.22;329.81;326.55;6771726247.3;20613110;2021-08-23 00:00:00;2021-08-23 23:59:59
330.43;324.83;331.22;323.32;11661785449.4;35762700;2021-08-24 00:00:00;2021-08-24 23:59:59
324.3;324.57;325.32;321.26;9091893016.7;28105390;2021-08-25 00:00:00;2021-08-25 23:59:59
324.03;322.54;325.55;320.58;8889442613.5;27529220;2021-08-26 00:00:00;2021-08-26 23:59:59
323.71;327.41;327.5;321.8;9037851562.1;27848390;2021-08-27 00:00:00;2021-08-27 23:59:59
328.43;328.28;329.38;326.51;6693382122.6;20402150;2021-08-30 00:00:00;2021-08-30 23:59:59
328.5;327.94;330.48;327.3;10674890258.7;32464730;2021-08-31 00:00:00;2021-08-31 23:59:59
328.87;334.57;334.64;328.03;10163146008.5;30698660;2021-09-01 00:00:00;2021-09-01 23:59:59
334.67;329.0;334.91;328.77;10480537445.5;31605740;2021-09-02 00:00:00;2021-09-02 23:59:59
329.47;329.71;330.53;326.62;9726769112.2;29626390;2021-09-03 00:00:00;2021-09-03 23:59:59
330.0;329.37;331.45;328.5;5770432011.0;17491440;2021-09-06 00:00:00;2021-09-06 23:59:59
329.82;325.96;330.73;324.64;7987373264.7;24448110;2021-09-07 00:00:00;2021-09-07 23:59:59
325.96;331.7;332.74;322.84;15740553281.4;47841520;2021-09-08 00:00:00;2021-09-08 23:59:59
330.4;326.01;330.4;325.69;9825197205.3;29962700;2021-09-09 00:00:00;2021-09-09 23:59:59
328.01;326.25;328.43;325.21;5729049099.3;17532340;2021-09-10 00:00:00;2021-09-10 23:59:59
327.01;327.41;328.14;324.01;7938937327.1;24365060;2021-09-13 00:00:00;2021-09-13 23:59:59
327.45;326.48;328.84;325.48;7368952203.4;22505240;2021-09-14 00:00:00;2021-09-14 23:59:59
326.46;333.51;334.6;326.46;14527591562.8;43834510;2021-09-15 00:00:00;2021-09-15 23:59:59
333.04;326.99;334.5;324.91;20507737106.1;62503480;2021-09-16 00:00:00;2021-09-16 23:59:59
326.9;329.56;331.73;325.7;17871079350.1;54126320;2021-09-17 00:00:00;2021-09-17 23:59:59
327.01;326.92;328.85;325.0;10401831490.4;31832600;2021-09-20 00:00:00;2021-09-20 23:59:59
328.44;323.25;329.48;322.39;15522239088.4;47769290;2021-09-21 00:00:00;2021-09-21 23:59:59
325.28;327.8;328.9;322.5;12463834230.6;38198960;2021-09-22 00:00:00;2021-09-22 23:59:59
328.94;327.02;329.4;325.13;8851933420.7;27071410;2021-09-23 00:00:00;2021-09-23 23:59:59
326.08;325.44;326.23;323.62;7989126504.7;24584330;2021-09-24 00:00:00;2021-09-24 23:59:59
326.39;331.68;332.46;326.09;11349159556.7;34410300;2021-09-27 00:00:00;2021-09-27 23:59:59
332.07;329.3;334.48;328.32;17401187015.8;52542880;2021-09-28 00:00:00;2021-09-28 23:59:59
329.09;328.43;330.45;327.15;9089927992.7;27649210;2021-09-29 00:00:00;2021-09-29 23:59:59
329.98;340.99;342.2;329.45;28126964094.4;83622260;2021-09-30 00:00:00;2021-09-30 23:59:59
339.21;338.48;339.94;336.08;12711650647.5;37690990;2021-10-01 00:00:00;2021-10-01 23:59:59
337.9;345.85;349.31;336.22;20681506812.0;60125260;2021-10-04 00:00:00;2021-10-04 23:59:59
346.78;363.2;365.0;344.9;30825175209.9;86824850;2021-10-05 00:00:00;2021-10-05 23:59:59
366.0;364.28;375.48;359.35;35040194593.9;95804990;2021-10-06 00:00:00;2021-10-06 23:59:59
367.69;368.93;374.0;365.88;18307876011.9;49555650;2021-10-07 00:00:00;2021-10-07 23:59:59
370.0;373.01;374.55;368.0;11527412588.4;31050580;2021-10-08 00:00:00;2021-10-08 23:59:59
375.0;387.6;388.11;375.0;25575373781.3;66699560;2021-10-11 00:00:00;2021-10-11 23:59:59
385.88;377.79;386.86;376.72;19716234876.2;51665490;2021-10-12 00:00:00;2021-10-12 23:59:59
378.86;378.8;380.91;370.81;20580875845.5;54687330;2021-10-13 00:00:00;2021-10-13 23:59:59
382.0;376.09;383.13;374.57;13743991379.8;36363890;2021-10-14 00:00:00;2021-10-14 23:59:59
377.92;371.82;378.41;370.43;13934166254.1;37369170;2021-10-15 00:00:00;2021-10-15 23:59:59
369.35;364.6;369.91;363.75;13978826905.5;38233180;2021-10-18 00:00:00;2021-10-18 23:59:59
366.14;373.18;373.4;361.5;14729685626.4;40031730;2021-10-19 00:00:00;2021-10-19 23:59:59
371.83;370.16;371.97;367.1;10172889099.5;27537590;2021-10-20 00:00:00;2021-10-20 23:59:59
368.2;364.6;371.14;363.2;8989902917.2;24501070;2021-10-21 00:00:00;2021-10-21 23:59:59
364.0;364.37;370.39;362.37;9671339875.3;26378840;2021-10-22 00:00:00;2021-10-22 23:59:59
366.2;369.99;371.7;361.68;13114090088.6;35639850;2021-10-25 00:00:00;2021-10-25 23:59:59
369.89;372.16;374.63;365.66;15483820091.2;41833770;2021-10-26 00:00:00;2021-10-26 23:59:59
371.0;371.36;374.0;366.51;13495141235.6;36450620;2021-10-27 00:00:00;2021-10-27 23:59:59
370.5;365.36;374.92;362.32;19761549155.8;53892680;2021-10-28 00:00:00;2021-10-28 23:59:59
364.34;356.14;364.34;352.68;19154550770.8;53541990;2021-10-29 00:00:00;2021-10-29 23:59:59
356.15;370.96;371.47;356.14;20108431916.7;55134640;2021-11-01 00:00:00;2021-11-01 23:59:59
371.0;370.7;374.0;367.2;13981183328.4;37723170;2021-11-02 00:00:00;2021-11-02 23:59:59
370.0;370.13;370.5;365.03;11354869140.4;30876610;2021-11-03 00:00:00;2021-11-03 23:59:59
366.99;360.21;367.56;358.5;14225056249.1;39229740;2021-11-05 00:00:00;2021-11-05 23:59:59
362.57;358.39;363.97;355.6;14278009375.4;39736440;2021-11-08 00:00:00;2021-11-08 23:59:59
358.41;357.44;364.58;355.6;15004411479.7;41718590;2021-11-09 00:00:00;2021-11-09 23:59:59
356.7;348.65;358.8;348.0;16457699088.7;46558110;2021-11-10 00:00:00;2021-11-10 23:59:59
350.11;356.24;357.89;347.22;15179150045.5;42915840;2021-11-11 00:00:00;2021-11-11 23:59:59
356.24;347.59;356.37;339.68;34892222884.6;100682800;2021-11-12 00:00:00;2021-11-12 23:59:59
349.24;344.39;352.8;342.76;20797457060.0;59973490;2021-11-15 00:00:00;2021-11-15 23:59:59
345.99;337.91;346.47;336.01;21039571887.2;61972880;2021-11-16 00:00:00;2021-11-16 23:59:59
338.49;339.89;343.57;336.6;16942009572.1;49773710;2021-11-17 00:00:00;2021-11-17 23:59:59
338.97;336.93;343.12;333.5;15961631248.7;47124100;2021-11-18 00:00:00;2021-11-18 23:59:59
339.37;327.56;339.99;325.7;22189185221.3;67114710;2021-11-19 00:00:00;2021-11-19 23:59:59
326.05;309.15;326.39;306.67;45563102260.6;144394030;2021-11-22 00:00:00;2021-11-22 23:59:59
306.28;326.84;327.01;300.1;45736605718.3;144887010;2021-11-23 00:00:00;2021-11-23 23:59:59
328.0;321.22;329.97;317.35;25081449461.2;77919580;2021-11-24 00:00:00;2021-11-24 23:59:59
322.35;317.29;322.96;316.11;14063418089.7;44075230;2021-11-25 00:00:00;2021-11-25 23:59:59
307.14;304.42;312.0;303.22;27859460736.9;90702260;2021-11-26 00:00:00;2021-11-26 23:59:59
311.11;316.57;322.15;309.42;26132483041.5;82626540;2021-11-29 00:00:00;2021-11-29 23:59:59
311.0;315.0;318.58;310.09;31025495218.6;98214880;2021-11-30 00:00:00;2021-11-30 23:59:59
321.3;324.4;329.44;319.51;22750927797.6;69948230;2021-12-01 00:00:00;2021-12-01 23:59:59
325.4;326.8;329.0;320.54;19963662877.3;61450200;2021-12-02 00:00:00;2021-12-02 23:59:59
327.6;320.66;328.95;318.4;13947718236.0;43107850;2021-12-03 00:00:00;2021-12-03 23:59:59
322.0;307.5;324.16;304.18;30901866910.3;99688200;2021-12-06 00:00:00;2021-12-06 23:59:59
307.14;309.79;313.03;300.5;47159021183.1;154172870;2021-12-07 00:00:00;2021-12-07 23:59:59
310.99;296.95;316.88;291.57;72512692906.7;241043180;2021-12-08 00:00:00;2021-12-08 23:59:59
297.49;300.4;304.94;292.5;40274844717.3;133933650;2021-12-09 00:00:00;2021-12-09 23:59:59
300.5;297.44;304.28;294.43;24474375346.8;82046160;2021-12-10 00:00:00;2021-12-10 23:59:59
298.23;280.64;300.99;280.08;42131944975.3;146312930;2021-12-13 00:00:00;2021-12-13 23:59:59
280.2;284.9;286.09;261.5;49218627449.7;176483200;2021-12-14 00:00:00;2021-12-14 23:59:59
284.9;286.65;287.79;279.44;24828431135.5;87523240;2021-12-15 00:00:00;2021-12-15 23:59:59
287.7;295.89;298.7;286.2;39668733059.0;134813120;2021-12-16 00:00:00;2021-12-16 23:59:59
295.0;294.9;296.73;291.61;32344386589.0;109770570;2021-12-17 00:00:00;2021-12-17 23:59:59
293.11;288.4;293.11;285.63;22970334237.0;79679000;2021-12-20 00:00:00;2021-12-20 23:59:59
289.8;291.7;293.4;286.76;18815016922.5;64934720;2021-12-21 00:00:00;2021-12-21 23:59:59
291.8;294.0;297.23;289.23;18764947636.7;63860480;2021-12-22 00:00:00;2021-12-22 23:59:59
294.68;292.8;298.1;291.26;16328921885.0;55534990;2021-12-23 00:00:00;2021-12-23 23:59:59
141.6;141.78;143.25;141.56;3000247965.4;21098550;2023-01-03 00:00:00;2023-01-03 23:59:59
141.85;141.43;142.28;140.75;2419428972.3;17112740;2023-01-04 00:00:00;2023-01-04 23:59:59
141.6;141.27;141.84;140.54;2435171391.9;17245300;2023-01-05 00:00:00;2023-01-05 23:59:59
141.39;141.4;141.62;140.9;1504730792.2;10657600;2023-01-06 00:00:00;2023-01-06 23:59:59
141.83;142.4;142.99;141.65;4480148303.4;31449160;2023-01-09 00:00:00;2023-01-09 23:59:59
142.1;142.81;142.85;141.31;3368938055.0;23718180;2023-01-10 00:00:00;2023-01-10 23:59:59
142.97;149.96;149.98;142.87;18097145617.6;123147040;2023-01-11 00:00:00;2023-01-11 23:59:59
150.02;149.3;150.79;148.39;6982668294.2;46789300;2023-01-12 00:00:00;2023-01-12 23:59:59
149.58;151.69;153.28;147.71;13374657598.8;88520210;2023-01-13 00:00:00;2023-01-13 23:59:59
152.89;153.71;154.0;151.88;7920014161.8;51753920;2023-01-16 00:00:00;2023-01-16 23:59:59
154.0;150.45;154.31;150.01;12790444010.5;84404770;2023-01-17 00:00:00;2023-01-17 23:59:59
150.4;151.47;153.0;149.41;10235015056.8;67511970;2023-01-18 00:00:00;2023-01-18 23:59:59
151.2;149.34;152.85;148.56;10027708961.8;66813960;2023-01-19 00:00:00;2023-01-19 23:59:59
149.7;151.38;151.4;148.64;6633881321.1;44254820;2023-01-20 00:00:00;2023-01-20 23:59:59
151.9;153.5;154.1;151.01;8453400896.7;55198870;2023-01-23 00:00:00;2023-01-23 23:59:59
153.95;152.66;155.58;152.28;12126204920.9;78734130;2023-01-24 00:00:00;2023-01-24 23:59:59
152.45;152.81;153.6;151.5;6613609683.1;43376700;2023-01-25 00:00:00;2023-01-25 23:59:59
153.32;152.4;154.3;151.73;6966980467.7;45513320;2023-01-26 00:00:00;2023-01-26 23:59:59
152.4;153.2;153.48;151.69;5213964676.6;34123690;2023-01-27 00:00:00;2023-01-27 23:59:59
153.5;153.38;153.88;152.21;4760702156.6;31105220;2023-01-30 00:00:00;2023-01-30 23:59:59
153.51;158.07;158.18;153.3;12127748512.5;77890320;2023-01-31 00:00:00;2023-01-31 23:59:59
158.2;158.29;159.6;156.5;10480709146.9;66332200;2023-02-01 00:00:00;2023-02-01 23:59:59
158.4;159.45;160.29;157.37;8572049477.0;53866380;2023-02-02 00:00:00;2023-02-02 23:59:59
159.1;161.26;162.32;157.88;10193999216.9;63735330;2023-02-03 00:00:00;2023-02-03 23:59:59
161.78;167.09;167.17;161.01;14666403495.3;89083530;2023-02-06 00:00:00;2023-02-06 23:59:59
167.3;165.39;168.7;163.4;15345906260.6;92661570;2023-02-07 00:00:00;2023-02-07 23:59:59
165.0;164.15;166.35;162.7;9652989000.6;58669030;2023-02-08 00:00:00;2023-02-08 23:59:59
164.33;165.31;167.47;161.27;17608882957.8;107139220;2023-02-09 00:00:00;2023-02-09 23:59:59
165.0;165.52;166.49;164.5;6774229866.8;40924680;2023-02-10 00:00:00;2023-02-10 23:59:59
165.2;164.32;166.88;164.17;5995183185.7;36212200;2023-02-13 00:00:00;2023-02-13 23:59:59
164.3;161.86;164.38;161.64;9574244266.6;58832960;2023-02-14 00:00:00;2023-02-14 23:59:59
160.94;156.25;161.12;153.83;17992861042.9;113804160;2023-02-15 00:00:00;2023-02-15 23:59:59
157.33;158.22;159.3;156.25;10824261902.6;68549280;2023-02-16 00:00:00;2023-02-16 23:59:59
158.0;159.73;160.38;156.91;8295150283.0;52179940;2023-02-17 00:00:00;2023-02-17 23:59:59
159.41;160.09;161.3;156.73;10151613700.1;63971610;2023-02-20 00:00:00;2023-02-20 23:59:59
160.66;164.15;165.65;159.26;20810057510.7;127422480;2023-02-21 00:00:00;2023-02-21 23:59:59
164.13;163.37;164.42;162.5;7150966488.1;43772430;2023-02-22 00:00:00;2023-02-22 23:59:59
163.33;164.3;165.5;163.1;6199625787.6;37727230;2023-02-24 00:00:00;2023-02-24 23:59:59
163.52;169.95;170.0;162.96;16780738615.2;100133280;2023-02-27 00:00:00;2023-02-27 23:59:59
170.5;169.82;171.92;168.37;13727277947.9;80748140;2023-02-28 00:00:00;2023-02-28 23:59:59
170.4;170.53;171.66;169.5;9167860118.1;53784730;2023-03-01 00:00:00;2023-03-01 23:59:59
170.4;168.05;170.4;166.55;14517746431.3;86095640;2023-03-02 00:00:00;2023-03-02 23:59:59
168.17;171.16;171.26;167.9;8415476818.0;49566770;2023-03-03 00:00:00;2023-03-03 23:59:59
172.14;171.84;172.99;171.35;11111583412.4;64585290;2023-03-06 00:00:00;2023-03-06 23:59:59
171.87;174.01;174.2;171.0;9555925415.8;55287380;2023-03-07 00:00:00;2023-03-07 23:59:59
174.85;172.55;174.89;172.21;13943157257.4;80393110;2023-03-09 00:00:00;2023-03-09 23:59:59
171.55;172.53;173.0;170.58;8636905460.0;50256970;2023-03-10 00:00:00;2023-03-10 23:59:59
172.5;172.15;173.9;169.26;12709525433.5;74032280;2023-03-13 00:00:00;2023-03-13 23:59:59
171.61;175.71;176.95;171.01;15601317280.3;89325670;2023-03-14 00:00:00;2023-03-14 23:59:59
176.0;175.3;177.37;173.59;14010359713.1;79930290;2023-03-15 00:00:00;2023-03-15 23:59:59
174.94;175.45;176.04;173.36;8999771334.6;51534160;2023-03-16 00:00:00;2023-03-16 23:59:59
183.0;193.59;193.66;178.56;72487640689.1;388164850;2023-03-17 00:00:00;2023-03-17 23:59:59
196.02;203.73;205.09;195.0;31309861829.0;156714250;2023-03-20 00:00:00;2023-03-20 23:59:59
204.76;203.32;208.0;201.25;25112540900.7;122583960;2023-03-21 00:00:00;2023-03-21 23:59:59
203.4;202.89;204.4;201.59;11679333494.7;57568140;2023-03-22 00:00:00;2023-03-22 23:59:59
202.53;202.58;204.2;202.22;5415399866.5;26650230;2023-03-23 00:00:00;2023-03-23 23:59:59
202.86;203.57;203.85;202.0;4939230840.9;24325540;2023-03-24 00:00:00;2023-03-24 23:59:59
204.01;211.84;213.2;204.01;21191264384.4;101521380;2023-03-27 00:00:00;2023-03-27 23:59:59
212.86;214.03;214.7;210.67;15726501741.8;73901050;2023-03-28 00:00:00;2023-03-28 23:59:59
214.85;217.99;219.53;213.6;20980171180.8;96682530;2023-03-29 00:00:00;2023-03-29 23:59:59
217.3;216.87;218.45;216.12;8884287057.7;40886950;2023-03-30 00:00:00;2023-03-30 23:59:59
217.2;216.6;217.35;211.3;18878992953.8;88081360;2023-03-31 00:00:00;2023-03-31 23:59:59
218.45;216.09;219.44;214.8;11951820883.8;55175630;2023-04-03 00:00:00;2023-04-03 23:59:59
216.2;214.83;217.29;213.8;9882799399.6;45803380;2023-04-04 00:00:00;2023-04-04 23:59:59
214.65;216.15;216.3;211.4;9891663991.7;46177490;2023-04-05 00:00:00;2023-04-05 23:59:59
216.3;214.25;217.38;214.07;8425126719.9;39061450;2023-04-06 00:00:00;2023-04-06 23:59:59
214.5;216.27;216.39;213.65;6286417581.4;29198130;2023-04-07 00:00:00;2023-04-07 23:59:59
217.1;222.21;222.26;216.61;18737869518.4;85196000;2023-04-10 00:00:00;2023-04-10 23:59:59
222.9;218.6;223.33;217.62;21743759463.1;98538370;2023-04-11 00:00:00;2023-04-11 23:59:59
218.6;219.22;219.7;216.67;9773616806.2;44767540;2023-04-12 00:00:00;2023-04-12 23:59:59
219.49;219.85;220.89;218.0;7159179734.3;32672160;2023-04-13 00:00:00;2023-04-13 23:59:59
220.0;221.87;222.5;218.51;9554306584.3;43316040;2023-04-14 00:00:00;2023-04-14 23:59:59
222.98;228.1;228.2;222.91;17756638468.9;78797270;2023-04-17 00:00:00;2023-04-17 23:59:59
227.89;232.66;232.76;227.05;22454901978.8;97770120;2023-04-18 00:00:00;2023-04-18 23:59:59
232.67;232.95;237.37;231.1;27097765520.1;115713300;2023-04-19 00:00:00;2023-04-19 23:59:59
233.32;236.28;236.47;229.84;19879696925.7;85093750;2023-04-20 00:00:00;2023-04-20 23:59:59
237.4;235.17;238.85;233.52;27370731655.4;115905760;2023-04-21 00:00:00;2023-04-21 23:59:59
235.07;235.1;236.4;234.1;7185358111.2;30536770;2023-04-24 00:00:00;2023-04-24 23:59:59
