"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2023","1,486.80","1,480.40","1,497.40","1,474.00","11.17M","0.11%"
"10/03/2023","1,485.20","1,488.60","1,504.00","1,479.40","6.11M","0.08%"
"10/02/2023","1,484.00","1,482.60","1,502.40","1,471.20","6.65M","-0.54%"
"09/29/2023","1,492.00","1,487.60","1,501.80","1,481.40","6.51M","-0.13%"
"09/28/2023","1,494.00","1,523.40","1,523.60","1,489.80","6.35M","-1.62%"
"09/27/2023","1,518.60","1,536.00","1,539.00","1,514.60","5.49M","-0.89%"
"09/26/2023","1,532.20","1,540.00","1,554.60","1,532.20","4.99M","-0.23%"
"09/25/2023","1,535.80","1,522.20","1,538.20","1,517.60","4.14M","0.52%"
"09/22/2023","1,527.80","1,529.80","1,544.20","1,518.60","7.18M","-0.18%"
"09/21/2023","1,530.60","1,536.00","1,550.80","1,530.60","8.28M","-0.25%"
"09/20/2023","1,534.40","1,513.80","1,534.40","1,512.60","11.55M","2.09%"
"09/19/2023","1,503.00","1,503.20","1,506.60","1,489.20","5.05M","-0.16%"
"09/18/2023","1,505.40","1,509.00","1,522.00","1,499.20","4.62M","-0.28%"
"09/15/2023","1,509.60","1,502.00","1,518.80","1,495.80","16.60M","1.51%"
"09/14/2023","1,487.20","1,470.00","1,491.00","1,462.20","5.34M","1.60%"
"09/13/2023","1,463.80","1,465.60","1,470.00","1,454.40","3.89M","-0.19%"
"09/12/2023","1,466.60","1,475.00","1,484.00","1,459.20","3.83M","-0.15%"
"09/11/2023","1,468.80","1,460.40","1,482.20","1,453.60","6.56M","1.70%"
"09/08/2023","1,444.20","1,395.40","1,448.60","1,390.40","17.50M","4.03%"
"09/07/2023","1,388.20","1,369.60","1,390.20","1,365.22","2.41M","0.84%"
"09/06/2023","1,376.60","1,366.00","1,380.60","1,359.60","3.02M","-0.35%"
"09/05/2023","1,381.40","1,367.40","1,390.40","1,363.00","6.74M","0.57%"
"09/04/2023","1,373.60","1,391.60","1,395.40","1,372.20","2.24M","-1.01%"
"09/01/2023","1,387.60","1,392.40","1,393.40","1,384.00","3.30M","-0.09%"
"08/31/2023","1,388.80","1,400.00","1,405.20","1,388.80","5.97M","-0.63%"
"08/30/2023","1,397.60","1,400.80","1,405.20","1,394.00","3.93M","-0.01%"
"08/29/2023","1,397.80","1,389.40","1,417.40","1,386.80","10.53M","1.73%"
"08/25/2023","1,374.00","1,368.20","1,378.80","1,365.35","2.63M","0.17%"
"08/24/2023","1,371.60","1,371.40","1,388.27","1,366.60","2.48M","0.50%"
"08/23/2023","1,364.80","1,358.60","1,383.00","1,354.67","10.22M","0.57%"
"08/22/2023","1,357.00","1,349.40","1,359.00","1,340.60","4.94M","0.71%"
"08/21/2023","1,347.40","1,346.60","1,353.00","1,342.60","3.41M","-0.12%"
"08/18/2023","1,349.00","1,358.00","1,361.00","1,341.60","4.37M","-0.65%"
"08/17/2023","1,357.80","1,353.00","1,359.20","1,340.00","3.12M","-0.93%"
"08/16/2023","1,370.60","1,382.40","1,385.00","1,366.00","3.85M","-0.48%"
"08/15/2023","1,377.20","1,392.20","1,395.80","1,368.40","3.47M","-0.63%"
"08/14/2023","1,386.00","1,384.80","1,393.80","1,382.40","4.06M","1.09%"
"08/11/2023","1,371.00","1,380.00","1,385.20","1,361.80","4.88M","-1.20%"
"08/10/2023","1,387.60","1,386.20","1,387.60","1,375.00","3.62M","0.29%"
"08/09/2023","1,383.60","1,375.80","1,385.04","1,370.00","13.73M","1.36%"
"08/08/2023","1,365.00","1,354.20","1,372.20","1,352.00","9.14M","0.95%"
"08/07/2023","1,352.20","1,351.60","1,355.80","1,347.00","2.39M","0.39%"
"08/04/2023","1,347.00","1,346.20","1,349.40","1,330.19","2.62M","0.12%"
"08/03/2023","1,345.40","1,361.20","1,367.60","1,337.80","4.06M","-1.61%"
"08/02/2023","1,367.40","1,358.60","1,372.80","1,346.96","3.89M","-0.31%"
"08/01/2023","1,371.60","1,382.40","1,387.20","1,371.60","2.93M","-0.94%"
"07/31/2023","1,384.60","1,382.00","1,391.80","1,377.00","4.86M","0.12%"
"07/28/2023","1,383.00","1,403.60","1,410.20","1,381.60","4.66M","-1.61%"
"07/27/2023","1,405.60","1,399.20","1,423.60","1,392.60","12.99M","1.46%"
"07/26/2023","1,385.40","1,378.00","1,419.00","1,374.20","6.22M","-0.55%"
"07/25/2023","1,393.00","1,388.00","1,393.60","1,379.60","4.23M","-0.20%"
"07/24/2023","1,395.80","1,388.80","1,397.00","1,378.80","2.79M","0.55%"
"07/21/2023","1,388.20","1,390.00","1,396.60","1,375.20","4.66M","0.07%"
"07/20/2023","1,387.20","1,364.80","1,390.20","1,364.80","5.44M","1.97%"
"07/19/2023","1,360.40","1,338.00","1,370.00","1,336.95","3.37M","2.09%"
"07/18/2023","1,332.60","1,314.40","1,337.20","1,314.40","4.40M","1.06%"
"07/17/2023","1,318.60","1,318.80","1,328.40","1,317.40","3.03M","-0.12%"
"07/14/2023","1,320.20","1,316.00","1,335.00","1,313.60","4.10M","-0.74%"
"07/13/2023","1,330.00","1,327.80","1,341.60","1,327.11","5.96M","-0.14%"
"07/12/2023","1,331.80","1,320.60","1,332.80","1,312.00","5.63M","1.05%"
"07/11/2023","1,318.00","1,312.40","1,318.20","1,302.60","8.71M","0.11%"
"07/10/2023","1,316.60","1,314.60","1,329.20","1,312.00","4.36M","0.05%"
"07/07/2023","1,316.00","1,319.00","1,333.00","1,310.40","6.08M","-1.56%"
"07/06/2023","1,336.80","1,360.00","1,364.60","1,336.00","5.23M","-2.18%"
"07/05/2023","1,366.60","1,376.00","1,379.20","1,364.60","4.82M","-0.90%"
"07/04/2023","1,379.00","1,388.40","1,396.80","1,377.60","5.14M","-0.55%"
"07/03/2023","1,386.60","1,388.80","1,404.40","1,382.40","3.64M","-0.16%"
"06/30/2023","1,388.80","1,400.80","1,407.00","1,382.20","7.81M","-0.37%"
"06/29/2023","1,394.00","1,401.80","1,410.20","1,387.40","5.12M","-0.60%"
"06/28/2023","1,402.40","1,400.20","1,411.80","1,395.60","5.39M","0.01%"
"06/27/2023","1,402.20","1,422.40","1,430.20","1,398.80","3.79M","-1.24%"
"06/26/2023","1,419.80","1,432.20","1,437.00","1,414.60","5.74M","-0.38%"
"06/23/2023","1,425.20","1,390.00","1,444.00","1,382.26","12.84M","4.87%"
"06/22/2023","1,359.00","1,362.40","1,362.40","1,337.00","5.17M","-0.93%"
"06/21/2023","1,371.80","1,348.80","1,376.80","1,345.40","7.38M","0.75%"
"06/20/2023","1,361.60","1,346.00","1,371.00","1,346.00","13.87M","0.72%"
"06/19/2023","1,351.80","1,370.40","1,380.40","1,348.60","3.66M","-0.94%"
"06/16/2023","1,364.60","1,376.20","1,390.84","1,356.20","20.28M","-0.74%"
"06/15/2023","1,374.80","1,361.60","1,385.60","1,360.40","22.28M","0.84%"
"06/14/2023","1,363.40","1,365.80","1,376.20","1,359.20","3.57M","-0.23%"
"06/13/2023","1,366.60","1,372.60","1,374.40","1,361.20","10.01M","-0.52%"
"06/12/2023","1,373.80","1,391.60","1,392.36","1,369.88","3.86M","-0.30%"
"06/09/2023","1,378.00","1,386.00","1,386.00","1,368.60","3.95M","0.20%"
"06/08/2023","1,375.20","1,375.00","1,383.80","1,369.40","2.98M","-0.07%"
"06/07/2023","1,376.20","1,386.40","1,400.00","1,372.00","5.72M","-1.09%"
"06/06/2023","1,391.40","1,380.40","1,399.00","1,377.44","4.88M","0.68%"
"06/05/2023","1,382.00","1,375.40","1,386.00","1,373.01","3.23M","1.05%"
"06/02/2023","1,367.60","1,346.00","1,369.60","1,336.58","4.68M","1.48%"
"06/01/2023","1,347.60","1,355.00","1,357.60","1,332.80","11.85M","0.09%"
"05/31/2023","1,346.40","1,355.40","1,363.40","1,346.40","25.39M","-1.79%"
"05/30/2023","1,371.00","1,399.20","1,408.20","1,365.80","4.49M","-1.52%"
"05/26/2023","1,392.20","1,384.00","1,400.80","1,380.40","8.57M","0.55%"
"05/25/2023","1,384.60","1,407.00","1,412.80","1,382.60","3.64M","-1.72%"
"05/24/2023","1,408.80","1,422.20","1,423.80","1,402.80","4.53M","-1.50%"
"05/23/2023","1,430.20","1,420.00","1,436.20","1,412.60","3.59M","0.31%"
"05/22/2023","1,425.80","1,425.00","1,437.00","1,419.80","5.13M","0.14%"
"05/19/2023","1,423.80","1,423.20","1,430.17","1,410.40","5.02M","0.00%"
"05/18/2023","1,423.80","1,430.60","1,442.40","1,419.60","21.72M","-1.29%"
"05/17/2023","1,442.40","1,466.40","1,473.00","1,439.60","3.31M","-1.61%"
"05/16/2023","1,466.00","1,470.20","1,474.40","1,456.00","6.90M","-0.24%"
"05/15/2023","1,469.60","1,476.80","1,481.00","1,459.90","2.57M","-0.04%"
"05/12/2023","1,470.20","1,450.40","1,485.80","1,446.72","4.20M","1.76%"
"05/11/2023","1,444.80","1,450.80","1,461.10","1,437.20","4.12M","0.58%"
"05/10/2023","1,436.40","1,439.60","1,448.00","1,434.60","5.21M","-0.68%"
"05/09/2023","1,446.20","1,459.00","1,465.60","1,424.60","5.31M","-1.11%"
"05/05/2023","1,462.40","1,463.60","1,470.20","1,444.20","3.45M","-0.26%"
"05/04/2023","1,466.20","1,454.40","1,473.60","1,453.00","7.25M","-0.30%"
"05/03/2023","1,470.60","1,457.40","1,475.80","1,456.41","8.46M","1.06%"
"05/02/2023","1,455.20","1,446.40","1,467.00","1,439.80","20.55M","0.99%"
"04/28/2023","1,441.00","1,426.80","1,447.60","1,426.80","5.48M","0.28%"
"04/27/2023","1,437.00","1,447.40","1,477.00","1,432.00","5.48M","-0.36%"
"04/26/2023","1,442.20","1,494.00","1,521.20","1,437.00","8.55M","-3.87%"
"04/25/2023","1,500.20","1,466.40","1,503.00","1,461.69","5.40M","1.78%"
"04/24/2023","1,474.00","1,477.20","1,481.60","1,468.60","5.51M","0.19%"
"04/21/2023","1,471.20","1,463.40","1,486.00","1,463.40","5.16M","0.03%"
"04/20/2023","1,470.80","1,477.80","1,482.20","1,467.00","3.82M","-1.01%"
"04/19/2023","1,485.80","1,479.60","1,491.40","1,476.20","2.97M","0.12%"
"04/18/2023","1,484.00","1,517.80","1,517.80","1,484.00","5.40M","-1.84%"
"04/17/2023","1,511.80","1,520.20","1,522.78","1,504.00","4.40M","-0.21%"
"04/14/2023","1,515.00","1,528.40","1,533.60","1,513.40","13.44M","-0.49%"
"04/13/2023","1,522.40","1,515.00","1,524.40","1,507.00","9.76M","0.65%"
"04/12/2023","1,512.60","1,507.40","1,524.40","1,503.00","4.74M","0.41%"
"04/11/2023","1,506.40","1,517.00","1,527.60","1,501.20","15.06M","-1.09%"
"04/06/2023","1,523.00","1,495.00","1,531.00","1,492.60","6.45M","2.41%"
"04/05/2023","1,487.20","1,450.20","1,488.80","1,445.20","5.72M","2.64%"
"04/04/2023","1,449.00","1,448.20","1,463.43","1,443.80","10.21M","0.67%"
"04/03/2023","1,439.40","1,434.20","1,442.40","1,427.40","8.70M","0.73%"
"03/31/2023","1,429.00","1,425.00","1,438.40","1,419.60","8.11M","0.63%"
"03/30/2023","1,420.00","1,416.40","1,421.60","1,412.60","2.48M","-0.04%"
"03/29/2023","1,420.60","1,420.00","1,426.00","1,413.00","3.35M","-0.03%"
"03/28/2023","1,421.00","1,433.80","1,436.60","1,417.40","8.00M","-0.18%"
"03/27/2023","1,423.60","1,416.20","1,426.40","1,414.05","3.87M","1.60%"
"03/24/2023","1,401.20","1,428.80","1,429.86","1,379.00","10.26M","-2.55%"
"03/23/2023","1,437.80","1,434.80","1,449.00","1,429.00","3.91M","-0.03%"
"03/22/2023","1,438.20","1,424.40","1,439.60","1,420.20","3.46M","0.71%"
"03/21/2023","1,428.00","1,427.60","1,435.00","1,419.40","3.09M","0.99%"
"03/20/2023","1,414.00","1,392.20","1,418.40","1,392.00","6.56M","0.94%"
"03/17/2023","1,400.80","1,410.00","1,412.20","1,390.80","18.57M","0.99%"
"03/16/2023","1,387.00","1,391.20","1,394.80","1,376.40","10.25M","0.41%"
"03/15/2023","1,381.40","1,383.60","1,393.20","1,378.20","13.00M","0.07%"
"03/14/2023","1,380.40","1,381.40","1,391.60","1,371.60","5.35M","0.28%"
"03/13/2023","1,376.60","1,400.00","1,400.00","1,375.20","7.68M","-1.57%"
"03/10/2023","1,398.60","1,408.80","1,413.40","1,389.00","4.55M","-0.96%"
"03/09/2023","1,412.20","1,418.40","1,429.00","1,411.40","3.56M","-0.72%"
"03/08/2023","1,422.40","1,435.40","1,436.80","1,422.40","3.91M","-1.35%"
"03/07/2023","1,441.80","1,432.60","1,452.60","1,428.80","5.64M","0.17%"
"03/06/2023","1,439.40","1,436.80","1,443.40","1,431.00","9.40M","-0.19%"
"03/03/2023","1,442.20","1,439.80","1,444.20","1,427.80","4.34M","0.24%"
"03/02/2023","1,438.80","1,422.80","1,438.80","1,419.80","9.02M","1.18%"
"03/01/2023","1,422.00","1,414.80","1,429.80","1,406.80","5.52M","-0.24%"
"02/28/2023","1,425.40","1,435.60","1,443.40","1,418.60","8.62M","-1.71%"
"02/27/2023","1,450.20","1,446.00","1,465.80","1,444.40","3.52M","0.36%"
"02/24/2023","1,445.00","1,458.80","1,464.50","1,442.20","4.39M","-0.86%"
"02/23/2023","1,457.60","1,467.80","1,480.00","1,453.20","4.33M","-1.63%"
"02/22/2023","1,481.80","1,484.00","1,486.20","1,473.80","3.98M","0.00%"
"02/21/2023","1,481.80","1,472.60","1,491.40","1,465.80","19.51M","0.46%"
"02/20/2023","1,475.00","1,488.00","1,492.40","1,473.40","19.24M","-0.62%"
"02/17/2023","1,484.20","1,449.20","1,484.20","1,449.20","8.75M","2.01%"
"02/16/2023","1,455.00","1,461.00","1,476.40","1,451.20","4.69M","-0.12%"
"02/15/2023","1,456.80","1,464.60","1,468.00","1,446.00","11.81M","-0.90%"
"02/14/2023","1,470.00","1,485.00","1,493.00","1,469.00","6.00M","-1.18%"
"02/13/2023","1,487.60","1,479.00","1,491.00","1,473.40","4.57M","0.99%"
"02/10/2023","1,473.00","1,500.00","1,505.00","1,466.00","7.84M","-1.97%"
"02/09/2023","1,502.60","1,498.20","1,517.60","1,475.60","8.06M","0.11%"
"02/08/2023","1,501.00","1,495.80","1,513.20","1,487.20","6.91M","1.04%"
"02/07/2023","1,485.60","1,461.60","1,496.60","1,460.00","7.77M","1.68%"
"02/06/2023","1,461.00","1,432.20","1,468.30","1,426.00","6.61M","1.49%"
"02/03/2023","1,439.60","1,421.80","1,451.60","1,416.40","5.97M","0.85%"
"02/02/2023","1,427.40","1,425.00","1,437.20","1,407.40","6.28M","0.55%"
"02/01/2023","1,419.60","1,438.20","1,445.05","1,405.00","32.41M","-0.27%"
"01/31/2023","1,423.40","1,407.00","1,435.20","1,407.00","9.84M","0.74%"
"01/30/2023","1,413.00","1,405.80","1,427.80","1,405.80","43.66M","0.21%"
"01/27/2023","1,410.00","1,408.00","1,423.78","1,405.20","5.06M","0.34%"
"01/26/2023","1,405.20","1,404.60","1,416.20","1,399.83","9.62M","0.11%"
"01/25/2023","1,403.60","1,391.00","1,406.20","1,389.86","7.47M","1.20%"
"01/24/2023","1,387.00","1,410.00","1,414.40","1,385.20","5.47M","-1.69%"
"01/23/2023","1,410.80","1,408.60","1,419.00","1,405.40","3.64M","0.28%"
"01/20/2023","1,406.80","1,421.40","1,423.45","1,402.20","6.13M","-0.83%"
"01/19/2023","1,418.60","1,409.80","1,423.66","1,404.83","7.24M","0.61%"
"01/18/2023","1,410.00","1,430.40","1,430.40","1,403.20","10.60M","-1.93%"
"01/17/2023","1,437.80","1,439.00","1,442.36","1,429.40","6.64M","0.11%"
"01/16/2023","1,436.20","1,433.40","1,441.71","1,431.00","2.92M","0.11%"
"01/13/2023","1,434.60","1,427.40","1,443.00","1,427.20","4.75M","0.25%"
"01/12/2023","1,431.00","1,416.20","1,435.40","1,411.00","5.96M","1.50%"
"01/11/2023","1,409.80","1,417.60","1,426.39","1,408.36","13.41M","-0.30%"
"01/10/2023","1,414.00","1,403.00","1,421.80","1,403.00","17.85M","-0.52%"
"01/09/2023","1,421.40","1,434.80","1,434.80","1,412.20","9.70M","-0.75%"
"01/06/2023","1,432.20","1,432.00","1,440.80","1,419.00","6.13M","0.04%"
"01/05/2023","1,431.60","1,434.00","1,438.20","1,420.20","4.08M","-1.12%"
"01/04/2023","1,447.80","1,454.80","1,469.00","1,442.80","3.97M","-0.22%"
"01/03/2023","1,451.00","1,422.00","1,470.20","1,420.18","6.58M","0.93%"
"12/30/2022","1,437.60","1,437.40","1,450.40","1,434.20","1.88M","-0.48%"
"12/29/2022","1,444.60","1,437.00","1,444.60","1,419.40","2.62M","0.31%"
"12/28/2022","1,440.20","1,449.60","1,452.20","1,438.00","3.01M","-0.87%"
"12/23/2022","1,452.80","1,454.00","1,463.80","1,449.20","1.22M","-0.14%"
"12/22/2022","1,454.80","1,448.20","1,460.50","1,448.20","3.31M","0.11%"
"12/21/2022","1,453.20","1,433.40","1,463.60","1,428.00","4.55M","1.84%"
"12/20/2022","1,427.00","1,421.00","1,430.66","1,412.40","9.35M","0.44%"
"12/19/2022","1,420.80","1,425.20","1,429.80","1,417.77","3.60M","-0.50%"
"12/16/2022","1,428.00","1,445.60","1,448.20","1,419.40","14.09M","-1.48%"
"12/15/2022","1,449.40","1,442.00","1,455.60","1,436.20","31.83M","0.39%"
"12/14/2022","1,443.80","1,447.40","1,453.60","1,437.20","6.60M","-0.59%"
"12/13/2022","1,452.40","1,437.40","1,467.00","1,432.60","6.03M","0.51%"
"12/12/2022","1,445.00","1,452.00","1,464.20","1,436.80","5.23M","-0.88%"
"12/09/2022","1,457.80","1,478.60","1,488.95","1,455.40","12.10M","-1.74%"
"12/08/2022","1,483.60","1,500.00","1,502.00","1,455.40","7.44M","-0.59%"
"12/07/2022","1,492.40","1,590.00","1,609.00","1,488.20","17.93M","7.54%"
"12/06/2022","1,387.80","1,428.60","1,433.20","1,387.80","9.17M","-2.42%"
"12/05/2022","1,422.20","1,408.00","1,432.20","1,403.80","5.66M","-0.13%"
"12/02/2022","1,424.00","1,418.40","1,427.60","1,401.20","6.06M","0.61%"
"12/01/2022","1,415.40","1,412.60","1,422.00","1,399.00","4.23M","0.61%"
"11/30/2022","1,406.80","1,421.40","1,430.60","1,404.40","12.73M","-0.78%"
"11/29/2022","1,417.80","1,393.60","1,428.40","1,391.80","5.87M","1.65%"
"11/28/2022","1,394.80","1,394.60","1,400.00","1,384.40","19.85M","0.17%"
"11/25/2022","1,392.40","1,381.60","1,399.26","1,381.60","3.47M","0.90%"
"11/24/2022","1,380.00","1,385.20","1,392.00","1,378.00","2.12M","-0.29%"
"11/23/2022","1,384.00","1,408.00","1,410.60","1,382.60","3.78M","-1.82%"
"11/22/2022","1,409.60","1,397.00","1,413.00","1,394.20","3.25M","0.83%"
"11/21/2022","1,398.00","1,368.60","1,410.20","1,368.60","6.55M","2.16%"
"11/18/2022","1,368.40","1,362.40","1,374.60","1,358.60","6.08M","1.03%"
"11/17/2022","1,354.40","1,362.00","1,374.40","1,343.40","4.26M","-1.46%"
"11/16/2022","1,374.40","1,351.40","1,383.40","1,350.00","6.68M","1.49%"
"11/15/2022","1,354.20","1,364.40","1,373.60","1,344.40","7.68M","-0.79%"
"11/14/2022","1,365.00","1,321.40","1,383.60","1,315.20","15.29M","3.13%"
"11/11/2022","1,323.60","1,379.80","1,383.60","1,310.60","12.32M","-6.01%"
"11/10/2022","1,408.20","1,400.60","1,426.00","1,398.20","6.88M","0.07%"
"11/09/2022","1,407.20","1,376.20","1,412.60","1,374.80","5.73M","1.46%"
"11/08/2022","1,387.00","1,372.80","1,389.80","1,364.61","5.44M","0.70%"
"11/07/2022","1,377.40","1,426.20","1,426.20","1,367.20","10.17M","-4.72%"
"11/04/2022","1,445.60","1,449.60","1,463.00","1,439.80","6.24M","-0.17%"
"11/03/2022","1,448.00","1,443.80","1,456.20","1,430.00","7.24M","0.17%"
"11/02/2022","1,445.60","1,460.00","1,475.40","1,432.00","13.67M","-0.03%"
"11/01/2022","1,446.00","1,434.60","1,460.00","1,428.80","7.76M","1.20%"
"10/31/2022","1,428.80","1,415.20","1,439.20","1,403.40","8.51M","0.86%"
"10/28/2022","1,416.60","1,389.80","1,420.40","1,389.80","4.03M","2.13%"
"10/27/2022","1,387.00","1,396.20","1,398.00","1,384.20","4.21M","-0.57%"
"10/26/2022","1,395.00","1,383.20","1,397.80","1,376.60","16.63M","0.82%"
"10/25/2022","1,383.60","1,393.60","1,397.80","1,373.80","4.33M","-0.27%"
"10/24/2022","1,387.40","1,392.40","1,397.40","1,366.00","4.41M","-0.36%"
"10/21/2022","1,392.40","1,363.80","1,394.40","1,358.31","4.57M","2.01%"
"10/20/2022","1,365.00","1,373.40","1,374.80","1,360.60","15.54M","-1.24%"
"10/19/2022","1,382.20","1,372.60","1,390.60","1,363.80","6.60M","1.35%"
"10/18/2022","1,363.80","1,365.40","1,372.77","1,355.80","4.31M","0.72%"
"10/17/2022","1,354.00","1,354.40","1,371.20","1,348.80","5.63M","0.28%"
"10/14/2022","1,350.20","1,344.80","1,360.40","1,335.40","5.79M","1.44%"
"10/13/2022","1,331.00","1,369.20","1,383.20","1,310.60","10.91M","-2.05%"
"10/12/2022","1,358.80","1,359.20","1,383.20","1,352.77","5.21M","0.12%"
"10/11/2022","1,357.20","1,348.20","1,362.00","1,339.91","7.50M","0.83%"
"10/10/2022","1,346.00","1,334.00","1,348.80","1,332.40","4.41M","0.25%"
"10/07/2022","1,342.60","1,320.00","1,348.00","1,318.20","9.10M","1.51%"
"10/06/2022","1,322.60","1,325.40","1,336.00","1,313.80","8.39M","-0.48%"
"10/05/2022","1,329.00","1,324.40","1,329.00","1,311.40","5.82M","0.05%"
"10/04/2022","1,328.40","1,322.20","1,341.40","1,311.20","7.13M","0.67%"
"10/03/2022","1,319.60","1,290.00","1,323.60","1,286.20","5.78M","1.06%"
"09/30/2022","1,305.80","1,310.00","1,352.31","1,304.20","9.88M","-0.76%"
"09/29/2022","1,315.80","1,325.80","1,333.92","1,306.40","11.70M","-1.92%"
"09/28/2022","1,341.60","1,319.60","1,344.13","1,312.40","6.91M","1.90%"
"09/27/2022","1,316.60","1,330.80","1,344.20","1,316.59","32.34M","-0.63%"
"09/26/2022","1,325.00","1,332.60","1,347.00","1,308.60","8.29M","0.90%"
"09/23/2022","1,313.20","1,318.00","1,328.20","1,283.20","8.06M","1.33%"
"09/22/2022","1,296.00","1,299.40","1,307.78","1,280.92","26.59M","-0.66%"
"09/21/2022","1,304.60","1,323.00","1,331.12","1,302.00","16.51M","-0.61%"
"09/20/2022","1,312.60","1,310.40","1,328.60","1,305.80","9.48M","-0.67%"
"09/16/2022","1,321.40","1,333.40","1,342.40","1,321.00","12.47M","-1.21%"
"09/15/2022","1,337.60","1,333.40","1,343.60","1,330.00","5.92M","0.41%"
"09/14/2022","1,332.20","1,356.20","1,358.00","1,329.20","5.53M","-2.00%"
"09/13/2022","1,359.40","1,371.20","1,389.00","1,353.90","4.44M","-1.32%"
"09/12/2022","1,377.60","1,351.60","1,382.00","1,342.80","7.38M","2.15%"
"09/09/2022","1,348.60","1,342.40","1,367.50","1,342.40","4.61M","0.33%"
"09/08/2022","1,344.20","1,331.00","1,346.20","1,321.20","4.87M","-0.01%"
"09/07/2022","1,344.40","1,350.00","1,355.89","1,331.00","7.13M","-0.22%"
"09/06/2022","1,347.40","1,351.40","1,366.45","1,345.20","4.52M","-0.77%"
"09/05/2022","1,357.80","1,363.00","1,367.08","1,347.60","4.99M","0.43%"
"09/02/2022","1,352.00","1,358.20","1,361.60","1,332.93","9.80M","-0.38%"
"09/01/2022","1,357.20","1,375.60","1,380.40","1,350.48","8.32M","-1.61%"
"08/31/2022","1,379.40","1,392.60","1,397.64","1,374.00","10.54M","-1.53%"
"08/30/2022","1,400.80","1,389.80","1,420.00","1,385.00","7.17M","0.43%"
"08/26/2022","1,394.80","1,414.20","1,431.99","1,389.50","8.71M","0.32%"
"08/25/2022","1,390.40","1,403.00","1,406.60","1,386.00","4.43M","-0.61%"
"08/24/2022","1,399.00","1,404.20","1,406.39","1,384.43","8.08M","-0.26%"
"08/23/2022","1,402.60","1,425.60","1,430.20","1,396.00","6.56M","-1.76%"
"08/22/2022","1,427.80","1,421.60","1,436.97","1,417.60","3.84M","0.18%"
"08/19/2022","1,425.20","1,403.20","1,437.80","1,400.00","10.32M","1.65%"
"08/18/2022","1,402.00","1,402.60","1,428.87","1,391.60","9.24M","-0.95%"
"08/17/2022","1,415.40","1,404.20","1,417.40","1,392.40","10.55M","-0.67%"
"08/16/2022","1,425.00","1,416.40","1,455.80","1,416.40","8.82M","1.35%"
"08/15/2022","1,406.00","1,456.20","1,462.00","1,393.30","13.85M","-3.03%"
"08/12/2022","1,450.00","1,450.00","1,471.80","1,415.60","14.59M","3.57%"
"08/11/2022","1,400.00","1,548.80","1,551.60","1,371.00","28.72M","-10.06%"
"08/10/2022","1,556.60","1,649.40","1,652.00","1,556.43","15.31M","-5.48%"
"08/09/2022","1,646.80","1,658.00","1,658.00","1,635.40","6.62M","-0.76%"
"08/08/2022","1,659.40","1,668.40","1,669.80","1,652.60","6.38M","-0.46%"
"08/05/2022","1,667.00","1,658.60","1,667.00","1,645.20","4.05M","0.52%"
"08/04/2022","1,658.40","1,671.40","1,685.80","1,655.20","6.34M","-1.10%"
"08/03/2022","1,676.80","1,680.00","1,688.40","1,655.20","7.02M","-1.07%"
"08/02/2022","1,695.00","1,681.80","1,708.60","1,680.29","5.07M","0.07%"
"08/01/2022","1,693.80","1,723.00","1,731.33","1,690.60","4.80M","-1.96%"
